Time,FPS 
17303,500
17304,1000
17305,1000
17306,1000
17307,1000
17308,1000
17309,1000
17310,1000
17311,1000
17312,1000
17313,1000
17314,1000
17315,1000
17317,500
17319,500
17321,500
17322,1000
17323,1000
17325,500
17325,0
17326,1000
17327,1000
17328,1000
17329,1000
17330,1000
17331,1000
17332,1000
17333,1000
17335,500
17337,500
17338,1000
17339,1000
17340,1000
17341,1000
17342,1000
17343,1000
17344,1000
17345,1000
17346,1000
17347,1000
17348,1000
17349,1000
17350,1000
17352,500
17354,500
17355,1000
17356,1000
17357,1000
17358,1000
17358,0
17359,1000
17360,1000
17361,1000
17362,1000
17362,0
17363,1000
17364,1000
17365,1000
17366,1000
17366,0
17370,250
17371,1000
17372,1000
17373,1000
17374,1000
17375,1000
17375,0
17376,1000
17377,1000
17378,1000
17379,1000
17380,1000
17381,1000
17382,1000
17383,1000
17385,500
17387,500
17388,1000
17389,1000
17390,1000
17391,1000
17392,1000
17393,1000
17393,0
17394,1000
17395,1000
17396,1000
17397,1000
17398,1000
17399,1000
17402,333.333
17404,500
17405,1000
17406,1000
17407,1000
17408,1000
17409,1000
17409,0
17410,1000
17411,1000
17412,1000
17413,1000
17414,1000
17415,1000
17416,1000
17418,500
17419,1000
17420,1000
17421,1000
17422,1000
17423,1000
17424,1000
17425,1000
17426,1000
17427,1000
17428,1000
17429,1000
17430,1000
17430,0
17431,1000
17432,1000
17436,250
17437,1000
17438,1000
17439,1000
17440,1000
17441,1000
17442,1000
17443,1000
17444,1000
17445,1000
17446,1000
17447,1000
17448,1000
17449,1000
17450,1000
17452,500
17454,500
17455,1000
17456,1000
17457,1000
17458,1000
17458,0
17459,1000
17460,1000
17461,1000
17462,1000
17463,1000
17464,1000
17466,500
17466,0
17469,333.333
17471,500
17472,1000
17473,1000
17475,500
17476,1000
17477,1000
17478,1000
17479,1000
17480,1000
17481,1000
17482,1000
17486,250
17487,1000
17488,1000
17489,1000
17490,1000
17491,1000
17492,1000
17493,1000
17494,1000
17494,0
17495,1000
17496,1000
17497,1000
17498,1000
17499,1000
17502,333.333
17503,1000
17504,1000
17506,500
17507,1000
17508,1000
17509,1000
17510,1000
17510,0
17511,1000
17512,1000
17513,1000
17514,1000
17515,1000
17517,500
17519,500
17520,1000
17522,500
17523,1000
17525,500
17526,1000
17527,1000
17528,1000
17529,1000
17530,1000
17532,500
17533,1000
17534,1000
17536,500
17538,500
17539,1000
17540,1000
17541,1000
17542,1000
17543,1000
17544,1000
17545,1000
17546,1000
17547,1000
17548,1000
17549,1000
17550,1000
17553,333.333
17555,500
17556,1000
17557,1000
17558,1000
17559,1000
17560,1000
17561,1000
17562,1000
17563,1000
17564,1000
17565,1000
17565,0
17567,500
17570,333.333
17571,1000
17572,1000
17573,1000
17574,1000
17575,1000
17576,1000
17577,1000
17578,1000
17579,1000
17579,0
17580,1000
17581,1000
17583,500
17584,1000
17586,500
17587,1000
17588,1000
17589,1000
17590,1000
17591,1000
17591,0
17592,1000
17593,1000
17594,1000
17595,1000
17596,1000
17597,1000
17598,1000
17600,500
17601,1000
17603,500
17604,1000
17606,500
17607,1000
17608,1000
17609,1000
17610,1000
17611,1000
17612,1000
17613,1000
17614,1000
17615,1000
17616,1000
17618,500
17619,1000
17620,1000
17621,1000
17622,1000
17623,1000
17624,1000
17625,1000
17626,1000
17627,1000
17627,0
17628,1000
17629,1000
17630,1000
17630,0
17631,1000
17633,500
17634,1000
17636,500
17637,1000
17638,1000
17639,1000
17641,500
17642,1000
17643,1000
17644,1000
17645,1000
17646,1000
17646,0
17647,1000
17648,1000
17649,1000
17650,1000
17652,500
17653,1000
17654,1000
17655,1000
17655,0
17656,1000
17657,1000
17659,500
17660,1000
17661,1000
17662,1000
17663,1000
17664,1000
17665,1000
17667,500
17668,1000
17669,1000
17670,1000
17671,1000
17672,1000
17673,1000
17674,1000
17675,1000
17677,500
17678,1000
17679,1000
17680,1000
17681,1000
17682,1000
17683,1000
17686,333.333
17687,1000
17688,1000
17689,1000
17690,1000
17691,1000
17692,1000
17694,500
17694,0
17695,1000
17696,1000
17697,1000
17698,1000
17699,1000
17700,1000
17703,333.333
17704,1000
17705,1000
17706,1000
17706,0
17707,1000
17709,500
17710,1000
17712,500
17713,1000
17714,1000
17715,1000
17716,1000
17718,500
17720,500
17722,500
17723,1000
17724,1000
17725,1000
17726,1000
17728,500
17729,1000
17730,1000
17731,1000
17732,1000
17733,1000
17734,1000
17736,500
17737,1000
17739,500
17740,1000
17741,1000
17742,1000
17743,1000
17744,1000
17745,1000
17746,1000
17747,1000
17748,1000
17750,500
17751,1000
17753,500
17754,1000
17755,1000
17756,1000
17758,500
17759,1000
17760,1000
17761,1000
17761,0
17762,1000
17763,1000
17764,1000
17765,1000
17766,1000
17767,1000
17770,333.333
17771,1000
17772,1000
17773,1000
17774,1000
17774,0
17775,1000
17776,1000
17777,1000
17777,0
17778,1000
17779,1000
17780,1000
17781,1000
17781,0
17782,1000
17784,500
17786,500
17787,1000
17788,1000
17790,500
17791,1000
17792,1000
17793,1000
17794,1000
17795,1000
17796,1000
17797,1000
17797,0
17798,1000
17799,1000
17800,1000
17803,333.333
17805,500
17805,0
17806,1000
17807,1000
17808,1000
17809,1000
17810,1000
17811,1000
17811,0
17812,1000
17813,1000
17814,1000
17815,1000
17816,1000
17817,1000
17819,500
17820,1000
17821,1000
17822,1000
17823,1000
17824,1000
17825,1000
17826,1000
17826,0
17827,1000
17828,1000
17829,1000
17830,1000
17831,1000
17832,1000
17833,1000
17835,500
17836,1000
17837,1000
17838,1000
17839,1000
17840,1000
17841,1000
17842,1000
17843,1000
17844,1000
17845,1000
17845,0
17846,1000
17847,1000
17848,1000
17849,1000
17850,1000
17853,333.333
17854,1000
17855,1000
17855,0
17856,1000
17857,1000
17858,1000
17859,1000
17860,1000
17861,1000
17862,1000
17862,0
17863,1000
17864,1000
17865,1000
17867,500
17869,500
17870,1000
17871,1000
17872,1000
17873,1000
17874,1000
17875,1000
17876,1000
17877,1000
17877,0
17878,1000
17879,1000
17880,1000
17881,1000
17882,1000
17884,1000
17887,250
17888,1000
17889,1000
17890,1000
17890,0
17891,1000
17892,1000
17894,500
17894,0
17895,1000
17896,1000
17897,1000
17898,1000
17898,0
17899,1000
17902,333.333
17903,1000
17905,500
17906,1000
17906,0
17907,1000
17908,1000
17909,1000
17910,1000
17910,0
17911,1000
17912,1000
17913,1000
17914,1000
17914,0
17915,1000
17916,1000
17920,250
17921,1000
17922,1000
17923,1000
17924,1000
17925,1000
17926,1000
17927,1000
17928,1000
17929,1000
17930,1000
17931,1000
17933,1000
17933,1000
17936,333.333
17937,1000
17938,1000
17940,500
17941,1000
17942,1000
17943,1000
17944,1000
17944,0
17945,1000
17946,1000
17947,1000
17948,1000
17949,1000
17950,1000
17953,333.333
17955,500
17956,1000
17957,1000
17958,1000
17959,1000
17960,1000
17961,1000
17962,1000
17963,1000
17964,1000
17965,1000
17966,1000
17967,1000
17970,333.333
17971,1000
17973,500
17974,1000
17975,1000
17976,1000
17977,1000
17978,1000
17979,1000
17980,1000
17981,1000
17982,1000
17983,1000
17984,1000
17988,250
17990,500
17991,1000
17993,500
17994,1000
17995,1000
17996,1000
17997,1000
17998,1000
18000,500
18000,0
18003,333.333
18005,500
18006,1000
18007,1000
18008,1000
18009,1000
18010,1000
18011,1000
18013,500
18014,1000
18015,1000
18016,1000
18017,1000
18020,333.333
18021,1000
18022,1000
18023,1000
18024,1000
18025,1000
18026,1000
18027,1000
18028,1000
18029,1000
18030,1000
18031,1000
18032,1000
18033,1000
18036,333.333
18037,1000
18038,1000
18039,1000
18040,1000
18040,0
18041,1000
18042,1000
18043,1000
18044,1000
18045,1000
18046,1000
18047,1000
18048,1000
18049,1000
18050,1000
18052,500
18054,500
18055,1000
18056,1000
18057,1000
18058,1000
18059,1000
18060,1000
18061,1000
18062,1000
18063,1000
18064,1000
18065,1000
18066,1000
18067,1000
18070,333.333
18071,1000
18072,1000
18073,1000
18074,1000
18075,1000
18076,1000
18077,1000
18078,1000
18079,1000
18080,1000
18080,0
18081,1000
18082,1000
18083,1000
18087,250
18089,500
18090,1000
18091,1000
18092,1000
18093,1000
18093,0
18094,1000
18095,1000
18096,1000
18097,1000
18098,1000
18100,500
18101,1000
18103,500
18104,1000
18105,1000
18106,1000
18108,500
18109,1000
18110,1000
18111,1000
18112,1000
18113,1000
18113,0
18114,1000
18115,1000
18117,500
18118,1000
18120,500
18121,1000
18122,1000
18124,500
18125,1000
18126,1000
18127,1000
18129,500
18130,1000
18131,1000
18132,1000
18133,1000
18136,333.333
18137,1000
18138,1000
18140,500
18140,0
18142,500
18143,1000
18144,1000
18145,1000
18146,1000
18147,1000
18148,1000
18149,1000
18150,1000
18153,333.333
18154,1000
18155,1000
18157,500
18158,1000
18159,1000
18160,1000
18160,0
18161,1000
18162,1000
18163,1000
18164,1000
18165,1000
18166,1000
18167,1000
18170,333.333
18171,1000
18172,1000
18173,1000
18174,1000
18175,1000
18177,500
18178,1000
18178,0
18180,500
18181,1000
18182,1000
18183,1000
18184,1000
18186,500
18187,1000
18187,0
18188,1000
18189,1000
18190,1000
18191,1000
18192,1000
18193,1000
18194,1000
18195,1000
18196,1000
18197,1000
18198,1000
18199,1000
18200,1000
18201,1000
18203,500
18204,1000
18205,1000
18206,1000
18207,1000
18208,1000
18209,1000
18210,1000
18211,1000
18212,1000
18213,1000
18214,1000
18215,1000
18216,1000
18217,1000
18219,500
18220,1000
18222,500
18223,1000
18224,1000
18225,1000
18227,500
18228,1000
18230,500
18231,1000
18231,0
18232,1000
18234,500
18236,500
18237,1000
18238,1000
18238,0
18239,1000
18241,500
18242,1000
18243,1000
18244,1000
18245,1000
18246,1000
18247,1000
18248,1000
18249,1000
18249,0
18252,333.333
18253,1000
18254,1000
18255,1000
18256,1000
18257,1000
18258,1000
18259,1000
18260,1000
18261,1000
18262,1000
18263,1000
18264,1000
18265,1000
18266,1000
18267,1000
18270,333.333
18271,1000
18272,1000
18273,1000
18273,0
18274,1000
18276,500
18277,1000
18278,1000
18279,1000
18280,1000
18281,1000
18282,1000
18283,1000
18284,1000
18287,333.333
18288,1000
18289,1000
18290,1000
18291,1000
18292,1000
18293,1000
18294,1000
18295,1000
18296,1000
18297,1000
18298,1000
18299,1000
18300,1000
18301,1000
18303,500
18305,500
18306,1000
18307,1000
18307,0
18308,1000
18309,1000
18310,1000
18311,1000
18312,1000
18313,1000
18314,1000
18314,0
18315,1000
18317,500
18318,1000
18321,333.333
18322,1000
18323,1000
18324,1000
18325,1000
18326,1000
18327,1000
18328,1000
18329,1000
18330,1000
18330,0
18331,1000
18332,1000
18333,1000
18336,333.333
18337,1000
18338,1000
18340,500
18341,1000
18342,1000
18343,1000
18343,0
18344,1000
18345,1000
18346,1000
18347,1000
18348,1000
18349,1000
18350,1000
18354,250
18355,1000
18356,1000
18357,1000
18358,1000
18358,0
18359,1000
18360,1000
18361,1000
18362,1000
18362,0
18363,1000
18364,1000
18365,1000
18366,1000
18367,1000
18369,500
18370,1000
18372,500
18373,1000
18374,1000
18374,0
18375,1000
18376,1000
18377,1000
18378,1000
18379,1000
18380,1000
18381,1000
18381,0
18382,1000
18384,500
18386,500
18387,1000
18388,1000
18389,1000
18391,500
18392,1000
18393,1000
18394,1000
18396,500
18397,1000
18398,1000
18400,500
18401,1000
18403,500
18404,1000
18405,1000
18406,1000
18407,1000
18408,1000
18409,1000
18411,500
18411,0
18412,1000
18413,1000
18414,1000
18415,1000
18416,1000
18417,1000
18419,500
18420,1000
18421,1000
18422,1000
18423,1000
18424,1000
18425,1000
18426,1000
18427,1000
18428,1000
18429,1000
18430,1000
18431,1000
18432,1000
18433,1000
18434,1000
18437,333.333
18438,1000
18439,1000
18440,1000
18441,1000
18442,1000
18443,1000
18444,1000
18445,1000
18446,1000
18447,1000
18448,1000
18449,1000
18450,1000
18452,500
18454,500
18455,1000
18456,1000
18457,1000
18458,1000
18459,1000
18459,0
18461,500
18461,0
18462,1000
18464,500
18465,1000
18466,1000
18467,1000
18471,250
18472,1000
18474,500
18475,1000
18476,1000
18478,500
18479,1000
18480,1000
18481,1000
18482,1000
18483,1000
18484,1000
18488,250
18489,1000
18490,1000
18491,1000
18492,1000
18492,0
18493,1000
18494,1000
18495,1000
18496,1000
18497,1000
18497,0
18498,1000
18499,1000
18500,1000
18501,1000
18504,333.333
18505,1000
18506,1000
18507,1000
18508,1000
18509,1000
18511,500
18512,1000
18513,1000
18513,0
18514,1000
18515,1000
18516,1000
18517,1000
18521,250
18522,1000
18524,500
18525,1000
18526,1000
18526,0
18527,1000
18528,1000
18529,1000
18530,1000
18531,1000
18532,1000
18533,1000
18534,1000
18537,333.333
18538,1000
18539,1000
18540,1000
18541,1000
18542,1000
18543,1000
18544,1000
18544,0
18545,1000
18546,1000
18547,1000
18548,1000
18549,1000
18550,1000
18554,250
18555,1000
18556,1000
18557,1000
18558,1000
18559,1000
18560,1000
18561,1000
18562,1000
18563,1000
18564,1000
18565,1000
18565,0
18566,1000
18567,1000
18571,250
18572,1000
18573,1000
18574,1000
18575,1000
18576,1000
18577,1000
18578,1000
18579,1000
18580,1000
18581,1000
18582,1000
18583,1000
18584,1000
18586,500
18588,500
18589,1000
18590,1000
18591,1000
18592,1000
18593,1000
18594,1000
18594,0
18595,1000
18596,1000
18597,1000
18598,1000
18599,1000
18600,1000
18601,1000
18604,333.333
18605,1000
18606,1000
18607,1000
18608,1000
18609,1000
18610,1000
18611,1000
18612,1000
18613,1000
18614,1000
18615,1000
18616,1000
18617,1000
18619,500
18620,1000
18621,1000
18622,1000
18623,1000
18624,1000
18625,1000
18626,1000
18627,1000
18628,1000
18629,1000
18630,1000
18631,1000
18631,0
18632,1000
18633,1000
18636,333.333
18637,1000
18638,1000
18639,1000
18640,1000
18641,1000
18642,1000
18643,1000
18644,1000
18645,1000
18646,1000
18647,1000
18648,1000
18649,1000
18651,500
18652,1000
18653,1000
18654,1000
18655,1000
18656,1000
18657,1000
18658,1000
18659,1000
18660,1000
18662,500
18663,1000
18664,1000
18665,1000
18666,1000
18667,1000
18668,1000
18670,500
18671,1000
18672,1000
18673,1000
18674,1000
18675,1000
18677,500
18678,1000
18679,1000
18680,1000
18681,1000
18681,0
18682,1000
18683,1000
18684,1000
18687,333.333
18688,1000
18689,1000
18690,1000
18691,1000
18692,1000
18693,1000
18695,500
18696,1000
18696,0
18697,1000
18698,1000
18699,1000
18700,1000
18701,1000
18703,500
18704,1000
18705,1000
18706,1000
18707,1000
18708,1000
18710,500
18711,1000
18712,1000
18713,1000
18714,1000
18715,1000
18716,1000
18717,1000
18718,1000
18720,500
18721,1000
18723,500
18724,1000
18725,1000
18727,500
18728,1000
18729,1000
18730,1000
18731,1000
18732,1000
18733,1000
18734,1000
18735,1000
18737,500
18738,1000
18739,1000
18740,1000
18741,1000
18742,1000
18743,1000
18744,1000
18745,1000
18746,1000
18747,1000
18748,1000
18749,1000
18750,1000
18751,1000
18753,500
18754,1000
18755,1000
18756,1000
18757,1000
18758,1000
18759,1000
18760,1000
18761,1000
18762,1000
18763,1000
18764,1000
18765,1000
18766,1000
18766,0
18767,1000
18770,333.333
18772,500
18772,0
18773,1000
18774,1000
18775,1000
18776,1000
18777,1000
18778,1000
18779,1000
18780,1000
18780,0
18781,1000
18782,1000
18784,500
18784,0
18786,500
18788,500
18789,1000
18790,1000
18791,1000
18792,1000
18793,1000
18794,1000
18794,0
18795,1000
18796,1000
18797,1000
18798,1000
18798,0
18799,1000
18800,1000
18802,500
18803,1000
18804,1000
18806,500
18807,1000
18808,1000
18809,1000
18810,1000
18811,1000
18812,1000
18813,1000
18814,1000
18814,0
18815,1000
18816,1000
18817,1000
18819,500
18820,1000
18821,1000
18822,1000
18823,1000
18825,500
18826,1000
18827,1000
18828,1000
18829,1000
18830,1000
18831,1000
18832,1000
18833,1000
18834,1000
18837,333.333
18838,1000
18839,1000
18840,1000
18841,1000
18842,1000
18843,1000
18845,500
18846,1000
18847,1000
18848,1000
18848,0
18849,1000
18850,1000
18851,1000
18853,500
18854,1000
18855,1000
18856,1000
18857,1000
18857,0
18858,1000
18859,1000
18860,1000
18862,500
18862,0
18863,1000
18864,1000
18865,1000
18866,1000
18867,1000
18871,250
18872,1000
18873,1000
18874,1000
18875,1000
18876,1000
18877,1000
18878,1000
18879,1000
18880,1000
18881,1000
18882,1000
18884,500
18885,1000
18888,333.333
18889,1000
18890,1000
18891,1000
18892,1000
18893,1000
18895,500
18896,1000
18897,1000
18898,1000
18898,0
18900,500
18901,1000
18903,500
18904,1000
18904,0
18905,1000
18906,1000
